iso3c,country_name,year,time,time_unit,deaths
KAZ,Kazakhstan,2021,1,monthly,12478
KAZ,Kazakhstan,2021,2,monthly,11186
KAZ,Kazakhstan,2021,3,monthly,12476
KAZ,Kazakhstan,2021,4,monthly,13317
KAZ,Kazakhstan,2021,5,monthly,14202
KAZ,Kazakhstan,2021,6,monthly,12904
KAZ,Kazakhstan,2021,7,monthly,16700
KAZ,Kazakhstan,2021,8,monthly,24342
KAZ,Kazakhstan,2021,9,monthly,19975
KAZ,Kazakhstan,2021,10,monthly,16002
KAZ,Kazakhstan,2021,11,monthly,15862
KAZ,Kazakhstan,2021,12,monthly,13913
KAZ,Kazakhstan,2022,1,monthly,13262
KAZ,Kazakhstan,2022,2,monthly,13793
KAZ,Kazakhstan,2022,3,monthly,11034
KAZ,Kazakhstan,2022,4,monthly,9572
KAZ,Kazakhstan,2022,5,monthly,10764
KAZ,Kazakhstan,2022,6,monthly,10722
KAZ,Kazakhstan,2022,7,monthly,10628
KAZ,Kazakhstan,2022,8,monthly,11644
KAZ,Kazakhstan,2022,9,monthly,10247
KAZ,Kazakhstan,2022,10,monthly,10473
KAZ,Kazakhstan,2022,11,monthly,10857
KAZ,Kazakhstan,2022,12,monthly,11713
KAZ,Kazakhstan,2023,1,monthly,12147
KAZ,Kazakhstan,2023,2,monthly,9667
KAZ,Kazakhstan,2023,3,monthly,10810
KAZ,Kazakhstan,2023,4,monthly,9504
KAZ,Kazakhstan,2023,5,monthly,11127
KAZ,Kazakhstan,2023,6,monthly,10346
KAZ,Kazakhstan,2023,7,monthly,11243
KAZ,Kazakhstan,2023,8,monthly,11145
KAZ,Kazakhstan,2023,9,monthly,10152
KAZ,Kazakhstan,2023,10,monthly,11148
KAZ,Kazakhstan,2023,11,monthly,10716
KAZ,Kazakhstan,2023,12,monthly,12591
KAZ,Kazakhstan,2024,1,monthly,12840
KAZ,Kazakhstan,2024,2,monthly,10352
KAZ,Kazakhstan,2024,3,monthly,10224
KAZ,Kazakhstan,2024,4,monthly,11076
KAZ,Kazakhstan,2024,5,monthly,11043
KAZ,Kazakhstan,2024,6,monthly,10562
KAZ,Kazakhstan,2024,7,monthly,11857
KAZ,Kazakhstan,2024,8,monthly,10592
KAZ,Kazakhstan,2024,9,monthly,10958
KAZ,Kazakhstan,2024,10,monthly,11363
KAZ,Kazakhstan,2024,11,monthly,10612
KAZ,Kazakhstan,2024,12,monthly,12113
KOS,Kosovo,2015,1,monthly,762
KOS,Kosovo,2015,2,monthly,704
KOS,Kosovo,2015,3,monthly,729
KOS,Kosovo,2015,4,monthly,711
KOS,Kosovo,2015,5,monthly,723
KOS,Kosovo,2015,6,monthly,573
KOS,Kosovo,2015,7,monthly,632
KOS,Kosovo,2015,8,monthly,621
KOS,Kosovo,2015,9,monthly,654
KOS,Kosovo,2015,10,monthly,690
KOS,Kosovo,2015,11,monthly,664
KOS,Kosovo,2015,12,monthly,739
KOS,Kosovo,2016,1,monthly,744
KOS,Kosovo,2016,2,monthly,667
KOS,Kosovo,2016,3,monthly,729
KOS,Kosovo,2016,4,monthly,718
KOS,Kosovo,2016,5,monthly,708
KOS,Kosovo,2016,6,monthly,653
KOS,Kosovo,2016,7,monthly,632
KOS,Kosovo,2016,8,monthly,705
KOS,Kosovo,2016,9,monthly,650
KOS,Kosovo,2016,10,monthly,704
KOS,Kosovo,2016,11,monthly,718
KOS,Kosovo,2016,12,monthly,867
KOS,Kosovo,2017,1,monthly,826
KOS,Kosovo,2017,2,monthly,750
KOS,Kosovo,2017,3,monthly,707
KOS,Kosovo,2017,4,monthly,690
KOS,Kosovo,2017,5,monthly,701
KOS,Kosovo,2017,6,monthly,680
KOS,Kosovo,2017,7,monthly,652
KOS,Kosovo,2017,8,monthly,692
KOS,Kosovo,2017,9,monthly,691
KOS,Kosovo,2017,10,monthly,751
KOS,Kosovo,2017,11,monthly,744
KOS,Kosovo,2017,12,monthly,837
KOS,Kosovo,2018,1,monthly,874
KOS,Kosovo,2018,2,monthly,804
KOS,Kosovo,2018,3,monthly,808
KOS,Kosovo,2018,4,monthly,700
KOS,Kosovo,2018,5,monthly,714
KOS,Kosovo,2018,6,monthly,720
KOS,Kosovo,2018,7,monthly,695
KOS,Kosovo,2018,8,monthly,772
KOS,Kosovo,2018,9,monthly,700
KOS,Kosovo,2018,10,monthly,768
KOS,Kosovo,2018,11,monthly,692
KOS,Kosovo,2018,12,monthly,751
KOS,Kosovo,2019,1,monthly,873
KOS,Kosovo,2019,2,monthly,775
KOS,Kosovo,2019,3,monthly,897
KOS,Kosovo,2019,4,monthly,769
KOS,Kosovo,2019,5,monthly,743
KOS,Kosovo,2019,6,monthly,743
KOS,Kosovo,2019,7,monthly,761
KOS,Kosovo,2019,8,monthly,774
KOS,Kosovo,2019,9,monthly,717
KOS,Kosovo,2019,10,monthly,775
KOS,Kosovo,2019,11,monthly,777
KOS,Kosovo,2019,12,monthly,826
KOS,Kosovo,2020,1,monthly,906
KOS,Kosovo,2020,2,monthly,805
KOS,Kosovo,2020,3,monthly,831
KOS,Kosovo,2020,4,monthly,739
KOS,Kosovo,2020,5,monthly,841
KOS,Kosovo,2020,6,monthly,854
KOS,Kosovo,2020,7,monthly,1426
KOS,Kosovo,2020,8,monthly,1426
KOS,Kosovo,2020,9,monthly,915
KOS,Kosovo,2020,10,monthly,984
KOS,Kosovo,2020,11,monthly,1610
KOS,Kosovo,2020,12,monthly,1650
KOS,Kosovo,2021,1,monthly,1252
KOS,Kosovo,2021,2,monthly,1007
KOS,Kosovo,2021,3,monthly,1350
KOS,Kosovo,2021,4,monthly,1338
KOS,Kosovo,2021,5,monthly,943
KOS,Kosovo,2021,6,monthly,814
KOS,Kosovo,2021,7,monthly,777
KOS,Kosovo,2021,8,monthly,1284
KOS,Kosovo,2021,9,monthly,1535
KOS,Kosovo,2021,10,monthly,893
KOS,Kosovo,2021,11,monthly,802
KOS,Kosovo,2021,12,monthly,1024
KOS,Kosovo,2022,1,monthly,900
KOS,Kosovo,2022,2,monthly,987
KOS,Kosovo,2022,3,monthly,763
KOS,Kosovo,2022,4,monthly,742
KOS,Kosovo,2022,5,monthly,746
KOS,Kosovo,2022,6,monthly,640
KOS,Kosovo,2022,7,monthly,736
KOS,Kosovo,2022,8,monthly,717
KOS,Kosovo,2022,9,monthly,663
KOS,Kosovo,2022,10,monthly,737
KOS,Kosovo,2022,11,monthly,748
KOS,Kosovo,2022,12,monthly,758
KOS,Kosovo,2023,1,monthly,871
KOS,Kosovo,2023,2,monthly,786
KOS,Kosovo,2023,3,monthly,763
KOS,Kosovo,2023,4,monthly,749
KOS,Kosovo,2023,5,monthly,727
KOS,Kosovo,2023,6,monthly,662
KOS,Kosovo,2023,7,monthly,754
KOS,Kosovo,2023,8,monthly,742
KOS,Kosovo,2023,9,monthly,726
KOS,Kosovo,2023,10,monthly,718
KOS,Kosovo,2023,11,monthly,749
KOS,Kosovo,2023,12,monthly,770
KOS,Kosovo,2024,1,monthly,978
KOS,Kosovo,2024,2,monthly,760
KOS,Kosovo,2024,3,monthly,787
KOS,Kosovo,2024,4,monthly,784
KOS,Kosovo,2024,5,monthly,782
KOS,Kosovo,2024,6,monthly,699
KOS,Kosovo,2024,7,monthly,799
KOS,Kosovo,2024,8,monthly,857
KOS,Kosovo,2024,9,monthly,799
KOS,Kosovo,2024,10,monthly,796
KOS,Kosovo,2024,11,monthly,804
KOS,Kosovo,2024,12,monthly,873
KWT,Kuwait,2015,1,monthly,596
KWT,Kuwait,2015,2,monthly,504
KWT,Kuwait,2015,3,monthly,552
KWT,Kuwait,2015,4,monthly,523
KWT,Kuwait,2015,5,monthly,566
KWT,Kuwait,2015,6,monthly,558
KWT,Kuwait,2015,7,monthly,509
KWT,Kuwait,2015,8,monthly,476
KWT,Kuwait,2015,9,monthly,481
KWT,Kuwait,2015,10,monthly,490
KWT,Kuwait,2015,11,monthly,567
KWT,Kuwait,2015,12,monthly,659
KWT,Kuwait,2016,1,monthly,619
KWT,Kuwait,2016,2,monthly,522
KWT,Kuwait,2016,3,monthly,551
KWT,Kuwait,2016,4,monthly,495
KWT,Kuwait,2016,5,monthly,510
KWT,Kuwait,2016,6,monthly,447
KWT,Kuwait,2016,7,monthly,518
KWT,Kuwait,2016,8,monthly,468
KWT,Kuwait,2016,9,monthly,472
KWT,Kuwait,2016,10,monthly,476
KWT,Kuwait,2016,11,monthly,575
KWT,Kuwait,2016,12,monthly,685
KWT,Kuwait,2017,1,monthly,686
KWT,Kuwait,2017,2,monthly,530
KWT,Kuwait,2017,3,monthly,543
KWT,Kuwait,2017,4,monthly,514
KWT,Kuwait,2017,5,monthly,556
KWT,Kuwait,2017,6,monthly,519
KWT,Kuwait,2017,7,monthly,544
KWT,Kuwait,2017,8,monthly,496
KWT,Kuwait,2017,9,monthly,529
KWT,Kuwait,2017,10,monthly,511
KWT,Kuwait,2017,11,monthly,614
KWT,Kuwait,2017,12,monthly,637
KWT,Kuwait,2018,1,monthly,708
KWT,Kuwait,2018,2,monthly,575
KWT,Kuwait,2018,3,monthly,574
KWT,Kuwait,2018,4,monthly,550
KWT,Kuwait,2018,5,monthly,509
KWT,Kuwait,2018,6,monthly,548
KWT,Kuwait,2018,7,monthly,505
KWT,Kuwait,2018,8,monthly,535
KWT,Kuwait,2018,9,monthly,526
KWT,Kuwait,2018,10,monthly,583
KWT,Kuwait,2018,11,monthly,570
KWT,Kuwait,2018,12,monthly,624
KWT,Kuwait,2019,1,monthly,735
KWT,Kuwait,2019,2,monthly,593
KWT,Kuwait,2019,3,monthly,692
KWT,Kuwait,2019,4,monthly,608
KWT,Kuwait,2019,5,monthly,575
KWT,Kuwait,2019,6,monthly,589
KWT,Kuwait,2019,7,monthly,577
KWT,Kuwait,2019,8,monthly,563
KWT,Kuwait,2019,9,monthly,559
KWT,Kuwait,2019,10,monthly,562
KWT,Kuwait,2019,11,monthly,621
KWT,Kuwait,2019,12,monthly,632
KWT,Kuwait,2020,1,monthly,599
KWT,Kuwait,2020,2,monthly,607
KWT,Kuwait,2020,3,monthly,636
KWT,Kuwait,2020,4,monthly,702
KWT,Kuwait,2020,5,monthly,1347
KWT,Kuwait,2020,6,monthly,1235
KWT,Kuwait,2020,7,monthly,1047
KWT,Kuwait,2020,8,monthly,907
KWT,Kuwait,2020,9,monthly,878
KWT,Kuwait,2020,10,monthly,906
KWT,Kuwait,2020,11,monthly,903
KWT,Kuwait,2020,12,monthly,802
KWT,Kuwait,2021,1,monthly,764
KWT,Kuwait,2021,2,monthly,749
KWT,Kuwait,2021,3,monthly,1037
KWT,Kuwait,2021,4,monthly,1098
KWT,Kuwait,2021,5,monthly,991
KWT,Kuwait,2021,6,monthly,1032
KWT,Kuwait,2021,7,monthly,1461
KWT,Kuwait,2021,8,monthly,1135
KWT,Kuwait,2021,9,monthly,738
KWT,Kuwait,2021,10,monthly,602
KWT,Kuwait,2021,11,monthly,634
KWT,Kuwait,2021,12,monthly,697
KWT,Kuwait,2022,1,monthly,872
KWT,Kuwait,2022,2,monthly,854
KWT,Kuwait,2022,3,monthly,680
KWT,Kuwait,2022,4,monthly,593
KWT,Kuwait,2022,5,monthly,608
KWT,Kuwait,2022,6,monthly,631
KWT,Kuwait,2022,7,monthly,643
KWT,Kuwait,2022,8,monthly,644
KWT,Kuwait,2022,9,monthly,561
KWT,Kuwait,2022,10,monthly,621
KWT,Kuwait,2022,11,monthly,646
KWT,Kuwait,2022,12,monthly,688
KWT,Kuwait,2023,1,monthly,714
KWT,Kuwait,2023,2,monthly,656
KWT,Kuwait,2023,3,monthly,678
KWT,Kuwait,2023,4,monthly,599
KWT,Kuwait,2023,5,monthly,612
KWT,Kuwait,2023,6,monthly,577
KWT,Kuwait,2023,7,monthly,600
KWT,Kuwait,2023,8,monthly,585
KWT,Kuwait,2023,9,monthly,542
KWT,Kuwait,2023,10,monthly,611
KWT,Kuwait,2023,11,monthly,629
KWT,Kuwait,2023,12,monthly,633
KGZ,Kyrgyzstan,2015,1,monthly,3051
KGZ,Kyrgyzstan,2015,2,monthly,2840
KGZ,Kyrgyzstan,2015,3,monthly,3041
KGZ,Kyrgyzstan,2015,4,monthly,2727
KGZ,Kyrgyzstan,2015,5,monthly,2890
KGZ,Kyrgyzstan,2015,6,monthly,2915
KGZ,Kyrgyzstan,2015,7,monthly,3086
KGZ,Kyrgyzstan,2015,8,monthly,2847
KGZ,Kyrgyzstan,2015,9,monthly,2694
KGZ,Kyrgyzstan,2015,10,monthly,2867
KGZ,Kyrgyzstan,2015,11,monthly,2878
KGZ,Kyrgyzstan,2015,12,monthly,2969
KGZ,Kyrgyzstan,2016,1,monthly,3188
KGZ,Kyrgyzstan,2016,2,monthly,2567
KGZ,Kyrgyzstan,2016,3,monthly,2705
KGZ,Kyrgyzstan,2016,4,monthly,2684
KGZ,Kyrgyzstan,2016,5,monthly,2749
KGZ,Kyrgyzstan,2016,6,monthly,2819
KGZ,Kyrgyzstan,2016,7,monthly,2701
KGZ,Kyrgyzstan,2016,8,monthly,2641
KGZ,Kyrgyzstan,2016,9,monthly,2597
KGZ,Kyrgyzstan,2016,10,monthly,2776
KGZ,Kyrgyzstan,2016,11,monthly,2791
KGZ,Kyrgyzstan,2016,12,monthly,3257
KGZ,Kyrgyzstan,2017,1,monthly,3147
KGZ,Kyrgyzstan,2017,2,monthly,2572
KGZ,Kyrgyzstan,2017,3,monthly,2751
KGZ,Kyrgyzstan,2017,4,monthly,2634
KGZ,Kyrgyzstan,2017,5,monthly,2882
KGZ,Kyrgyzstan,2017,6,monthly,2564
KGZ,Kyrgyzstan,2017,7,monthly,2858
KGZ,Kyrgyzstan,2017,8,monthly,2573
KGZ,Kyrgyzstan,2017,9,monthly,2547
KGZ,Kyrgyzstan,2017,10,monthly,2777
KGZ,Kyrgyzstan,2017,11,monthly,2816
KGZ,Kyrgyzstan,2017,12,monthly,3045
KGZ,Kyrgyzstan,2018,1,monthly,2781
KGZ,Kyrgyzstan,2018,2,monthly,2565
KGZ,Kyrgyzstan,2018,3,monthly,2887
KGZ,Kyrgyzstan,2018,4,monthly,2749
KGZ,Kyrgyzstan,2018,5,monthly,2775
KGZ,Kyrgyzstan,2018,6,monthly,2594
KGZ,Kyrgyzstan,2018,7,monthly,2912
KGZ,Kyrgyzstan,2018,8,monthly,2646
KGZ,Kyrgyzstan,2018,9,monthly,2432
KGZ,Kyrgyzstan,2018,10,monthly,2803
KGZ,Kyrgyzstan,2018,11,monthly,2804
KGZ,Kyrgyzstan,2018,12,monthly,3041
KGZ,Kyrgyzstan,2019,1,monthly,3085
KGZ,Kyrgyzstan,2019,2,monthly,2590
KGZ,Kyrgyzstan,2019,3,monthly,2606
KGZ,Kyrgyzstan,2019,4,monthly,2827
KGZ,Kyrgyzstan,2019,5,monthly,2802
KGZ,Kyrgyzstan,2019,6,monthly,2377
KGZ,Kyrgyzstan,2019,7,monthly,3059
KGZ,Kyrgyzstan,2019,8,monthly,2663
KGZ,Kyrgyzstan,2019,9,monthly,2584
KGZ,Kyrgyzstan,2019,10,monthly,2809
KGZ,Kyrgyzstan,2019,11,monthly,2687
KGZ,Kyrgyzstan,2019,12,monthly,3206
KGZ,Kyrgyzstan,2020,1,monthly,3082
KGZ,Kyrgyzstan,2020,2,monthly,2900
KGZ,Kyrgyzstan,2020,3,monthly,2390
KGZ,Kyrgyzstan,2020,4,monthly,1263
KGZ,Kyrgyzstan,2020,5,monthly,2919
KGZ,Kyrgyzstan,2020,6,monthly,3559
KGZ,Kyrgyzstan,2020,7,monthly,4045
KGZ,Kyrgyzstan,2020,8,monthly,4572
KGZ,Kyrgyzstan,2020,9,monthly,3411
KGZ,Kyrgyzstan,2020,10,monthly,3423
KGZ,Kyrgyzstan,2020,11,monthly,4154
KGZ,Kyrgyzstan,2020,12,monthly,4259
KGZ,Kyrgyzstan,2021,1,monthly,2988
KGZ,Kyrgyzstan,2021,2,monthly,2621
KGZ,Kyrgyzstan,2021,3,monthly,3137
KGZ,Kyrgyzstan,2021,4,monthly,3024
KGZ,Kyrgyzstan,2021,5,monthly,2868
KGZ,Kyrgyzstan,2021,6,monthly,3375
KGZ,Kyrgyzstan,2021,7,monthly,3835
KGZ,Kyrgyzstan,2021,8,monthly,3810
KGZ,Kyrgyzstan,2021,9,monthly,3307
KGZ,Kyrgyzstan,2021,10,monthly,3257
KGZ,Kyrgyzstan,2021,11,monthly,3381
KGZ,Kyrgyzstan,2021,12,monthly,3590
KGZ,Kyrgyzstan,2022,1,monthly,2871
KGZ,Kyrgyzstan,2022,2,monthly,2977
KGZ,Kyrgyzstan,2022,3,monthly,2955
KGZ,Kyrgyzstan,2022,4,monthly,2568
KGZ,Kyrgyzstan,2022,5,monthly,2307
KGZ,Kyrgyzstan,2022,6,monthly,3683
KGZ,Kyrgyzstan,2022,7,monthly,2578
KGZ,Kyrgyzstan,2022,8,monthly,2907
KGZ,Kyrgyzstan,2022,9,monthly,2799
KGZ,Kyrgyzstan,2022,10,monthly,1656
KGZ,Kyrgyzstan,2022,11,monthly,931
KGZ,Kyrgyzstan,2022,12,monthly,3169
KGZ,Kyrgyzstan,2023,1,monthly,2817
KGZ,Kyrgyzstan,2023,2,monthly,2513
KGZ,Kyrgyzstan,2023,3,monthly,2734
KGZ,Kyrgyzstan,2023,4,monthly,2162
KGZ,Kyrgyzstan,2023,5,monthly,2680
KGZ,Kyrgyzstan,2023,6,monthly,2592
KGZ,Kyrgyzstan,2023,7,monthly,2575
KGZ,Kyrgyzstan,2023,8,monthly,2681
KGZ,Kyrgyzstan,2023,9,monthly,2350
KGZ,Kyrgyzstan,2023,10,monthly,2692
KGZ,Kyrgyzstan,2023,11,monthly,2786
KGZ,Kyrgyzstan,2023,12,monthly,2918
KGZ,Kyrgyzstan,2024,1,monthly,3275
KGZ,Kyrgyzstan,2024,2,monthly,2595
KGZ,Kyrgyzstan,2024,3,monthly,2644
KGZ,Kyrgyzstan,2024,4,monthly,2601
KGZ,Kyrgyzstan,2024,5,monthly,2670
KGZ,Kyrgyzstan,2024,6,monthly,2380
KGZ,Kyrgyzstan,2024,7,monthly,2892
KGZ,Kyrgyzstan,2024,8,monthly,2609
KGZ,Kyrgyzstan,2024,9,monthly,2529
KGZ,Kyrgyzstan,2024,10,monthly,2690
KGZ,Kyrgyzstan,2024,11,monthly,2652
KGZ,Kyrgyzstan,2024,12,monthly,2173
LVA,Latvia,2015,1,weekly,617
LVA,Latvia,2015,2,weekly,608
LVA,Latvia,2015,3,weekly,622
LVA,Latvia,2015,4,weekly,618
LVA,Latvia,2015,5,weekly,624
LVA,Latvia,2015,6,weekly,573
LVA,Latvia,2015,7,weekly,623
LVA,Latvia,2015,8,weekly,596
LVA,Latvia,2015,9,weekly,607
LVA,Latvia,2015,10,weekly,605
LVA,Latvia,2015,11,weekly,600
LVA,Latvia,2015,12,weekly,565
LVA,Latvia,2015,13,weekly,555
LVA,Latvia,2015,14,weekly,565
LVA,Latvia,2015,15,weekly,600
LVA,Latvia,2015,16,weekly,570
LVA,Latvia,2015,17,weekly,580
LVA,Latvia,2015,18,weekly,516
LVA,Latvia,2015,19,weekly,513
LVA,Latvia,2015,20,weekly,547
LVA,Latvia,2015,21,weekly,535
LVA,Latvia,2015,22,weekly,535
LVA,Latvia,2015,23,weekly,521
LVA,Latvia,2015,24,weekly,459
LVA,Latvia,2015,25,weekly,549
LVA,Latvia,2015,26,weekly,523
LVA,Latvia,2015,27,weekly,584
LVA,Latvia,2015,28,weekly,487
LVA,Latvia,2015,29,weekly,525
LVA,Latvia,2015,30,weekly,508
LVA,Latvia,2015,31,weekly,494
LVA,Latvia,2015,32,weekly,523
LVA,Latvia,2015,33,weekly,520
LVA,Latvia,2015,34,weekly,520
LVA,Latvia,2015,35,weekly,470
LVA,Latvia,2015,36,weekly,438
LVA,Latvia,2015,37,weekly,478
LVA,Latvia,2015,38,weekly,505
LVA,Latvia,2015,39,weekly,528
LVA,Latvia,2015,40,weekly,488
LVA,Latvia,2015,41,weekly,514
LVA,Latvia,2015,42,weekly,555
LVA,Latvia,2015,43,weekly,572
LVA,Latvia,2015,44,weekly,550
LVA,Latvia,2015,45,weekly,500
LVA,Latvia,2015,46,weekly,544
LVA,Latvia,2015,47,weekly,520
LVA,Latvia,2015,48,weekly,518
LVA,Latvia,2015,49,weekly,537
LVA,Latvia,2015,50,weekly,523
LVA,Latvia,2015,51,weekly,567
LVA,Latvia,2015,52,weekly,597
LVA,Latvia,2015,53,weekly,581
LVA,Latvia,2016,1,weekly,684
LVA,Latvia,2016,2,weekly,649
LVA,Latvia,2016,3,weekly,634
LVA,Latvia,2016,4,weekly,670
LVA,Latvia,2016,5,weekly,551
LVA,Latvia,2016,6,weekly,557
LVA,Latvia,2016,7,weekly,581
LVA,Latvia,2016,8,weekly,565
LVA,Latvia,2016,9,weekly,608
LVA,Latvia,2016,10,weekly,582
LVA,Latvia,2016,11,weekly,604
LVA,Latvia,2016,12,weekly,577
LVA,Latvia,2016,13,weekly,606
LVA,Latvia,2016,14,weekly,575
LVA,Latvia,2016,15,weekly,566
LVA,Latvia,2016,16,weekly,544
LVA,Latvia,2016,17,weekly,537
LVA,Latvia,2016,18,weekly,520
LVA,Latvia,2016,19,weekly,545
LVA,Latvia,2016,20,weekly,537
LVA,Latvia,2016,21,weekly,527
LVA,Latvia,2016,22,weekly,558
LVA,Latvia,2016,23,weekly,492
LVA,Latvia,2016,24,weekly,503
LVA,Latvia,2016,25,weekly,586
LVA,Latvia,2016,26,weekly,527
LVA,Latvia,2016,27,weekly,464
LVA,Latvia,2016,28,weekly,490
LVA,Latvia,2016,29,weekly,490
LVA,Latvia,2016,30,weekly,474
LVA,Latvia,2016,31,weekly,465
LVA,Latvia,2016,32,weekly,474
LVA,Latvia,2016,33,weekly,524
LVA,Latvia,2016,34,weekly,550
LVA,Latvia,2016,35,weekly,466
LVA,Latvia,2016,36,weekly,494
LVA,Latvia,2016,37,weekly,514
LVA,Latvia,2016,38,weekly,509
LVA,Latvia,2016,39,weekly,522
LVA,Latvia,2016,40,weekly,550
LVA,Latvia,2016,41,weekly,537
LVA,Latvia,2016,42,weekly,593
LVA,Latvia,2016,43,weekly,478
LVA,Latvia,2016,44,weekly,556
LVA,Latvia,2016,45,weekly,538
LVA,Latvia,2016,46,weekly,522
LVA,Latvia,2016,47,weekly,571
LVA,Latvia,2016,48,weekly,534
LVA,Latvia,2016,49,weekly,534
LVA,Latvia,2016,50,weekly,528
LVA,Latvia,2016,51,weekly,610
LVA,Latvia,2016,52,weekly,571
LVA,Latvia,2017,1,weekly,606
LVA,Latvia,2017,2,weekly,616
LVA,Latvia,2017,3,weekly,631
LVA,Latvia,2017,4,weekly,567
LVA,Latvia,2017,5,weekly,630
LVA,Latvia,2017,6,weekly,623
LVA,Latvia,2017,7,weekly,637
LVA,Latvia,2017,8,weekly,695
LVA,Latvia,2017,9,weekly,652
LVA,Latvia,2017,10,weekly,641
LVA,Latvia,2017,11,weekly,567
LVA,Latvia,2017,12,weekly,614
LVA,Latvia,2017,13,weekly,570
LVA,Latvia,2017,14,weekly,602
LVA,Latvia,2017,15,weekly,553
LVA,Latvia,2017,16,weekly,554
LVA,Latvia,2017,17,weekly,534
LVA,Latvia,2017,18,weekly,560
LVA,Latvia,2017,19,weekly,549
LVA,Latvia,2017,20,weekly,543
LVA,Latvia,2017,21,weekly,488
LVA,Latvia,2017,22,weekly,510
LVA,Latvia,2017,23,weekly,551
LVA,Latvia,2017,24,weekly,498
LVA,Latvia,2017,25,weekly,515
LVA,Latvia,2017,26,weekly,484
LVA,Latvia,2017,27,weekly,457
LVA,Latvia,2017,28,weekly,533
LVA,Latvia,2017,29,weekly,516
LVA,Latvia,2017,30,weekly,482
LVA,Latvia,2017,31,weekly,468
LVA,Latvia,2017,32,weekly,460
LVA,Latvia,2017,33,weekly,501
LVA,Latvia,2017,34,weekly,476
LVA,Latvia,2017,35,weekly,508
LVA,Latvia,2017,36,weekly,471
LVA,Latvia,2017,37,weekly,552
LVA,Latvia,2017,38,weekly,535
LVA,Latvia,2017,39,weekly,534
LVA,Latvia,2017,40,weekly,569
LVA,Latvia,2017,41,weekly,528
LVA,Latvia,2017,42,weekly,525
LVA,Latvia,2017,43,weekly,534
LVA,Latvia,2017,44,weekly,543
LVA,Latvia,2017,45,weekly,500
LVA,Latvia,2017,46,weekly,572
LVA,Latvia,2017,47,weekly,560
LVA,Latvia,2017,48,weekly,555
LVA,Latvia,2017,49,weekly,552
LVA,Latvia,2017,50,weekly,578
LVA,Latvia,2017,51,weekly,594
LVA,Latvia,2017,52,weekly,566
LVA,Latvia,2018,1,weekly,567
LVA,Latvia,2018,2,weekly,555
LVA,Latvia,2018,3,weekly,598
LVA,Latvia,2018,4,weekly,606
LVA,Latvia,2018,5,weekly,587
LVA,Latvia,2018,6,weekly,568
LVA,Latvia,2018,7,weekly,589
LVA,Latvia,2018,8,weekly,671
LVA,Latvia,2018,9,weekly,707
LVA,Latvia,2018,10,weekly,699
LVA,Latvia,2018,11,weekly,664
LVA,Latvia,2018,12,weekly,706
LVA,Latvia,2018,13,weekly,687
LVA,Latvia,2018,14,weekly,648
LVA,Latvia,2018,15,weekly,606
LVA,Latvia,2018,16,weekly,582
LVA,Latvia,2018,17,weekly,517
LVA,Latvia,2018,18,weekly,502
LVA,Latvia,2018,19,weekly,554
LVA,Latvia,2018,20,weekly,526
LVA,Latvia,2018,21,weekly,527
LVA,Latvia,2018,22,weekly,537
LVA,Latvia,2018,23,weekly,452
LVA,Latvia,2018,24,weekly,455
LVA,Latvia,2018,25,weekly,491
LVA,Latvia,2018,26,weekly,495
LVA,Latvia,2018,27,weekly,492
LVA,Latvia,2018,28,weekly,534
LVA,Latvia,2018,29,weekly,587
LVA,Latvia,2018,30,weekly,528
LVA,Latvia,2018,31,weekly,592
LVA,Latvia,2018,32,weekly,484
LVA,Latvia,2018,33,weekly,440
LVA,Latvia,2018,34,weekly,483
LVA,Latvia,2018,35,weekly,486
LVA,Latvia,2018,36,weekly,521
LVA,Latvia,2018,37,weekly,466
LVA,Latvia,2018,38,weekly,513
LVA,Latvia,2018,39,weekly,503
LVA,Latvia,2018,40,weekly,545
LVA,Latvia,2018,41,weekly,501
LVA,Latvia,2018,42,weekly,502
LVA,Latvia,2018,43,weekly,514
LVA,Latvia,2018,44,weekly,538
LVA,Latvia,2018,45,weekly,535
LVA,Latvia,2018,46,weekly,521
LVA,Latvia,2018,47,weekly,496
LVA,Latvia,2018,48,weekly,532
LVA,Latvia,2018,49,weekly,572
LVA,Latvia,2018,50,weekly,560
LVA,Latvia,2018,51,weekly,613
LVA,Latvia,2018,52,weekly,589
LVA,Latvia,2019,1,weekly,586
LVA,Latvia,2019,2,weekly,669
LVA,Latvia,2019,3,weekly,669
LVA,Latvia,2019,4,weekly,612
LVA,Latvia,2019,5,weekly,636
LVA,Latvia,2019,6,weekly,619
LVA,Latvia,2019,7,weekly,599
LVA,Latvia,2019,8,weekly,596
LVA,Latvia,2019,9,weekly,572
LVA,Latvia,2019,10,weekly,575
LVA,Latvia,2019,11,weekly,533
LVA,Latvia,2019,12,weekly,557
LVA,Latvia,2019,13,weekly,562
LVA,Latvia,2019,14,weekly,523
LVA,Latvia,2019,15,weekly,552
LVA,Latvia,2019,16,weekly,509
LVA,Latvia,2019,17,weekly,564
LVA,Latvia,2019,18,weekly,455
LVA,Latvia,2019,19,weekly,545
LVA,Latvia,2019,20,weekly,501
LVA,Latvia,2019,21,weekly,533
LVA,Latvia,2019,22,weekly,490
LVA,Latvia,2019,23,weekly,498
LVA,Latvia,2019,24,weekly,488
LVA,Latvia,2019,25,weekly,505
LVA,Latvia,2019,26,weekly,469
LVA,Latvia,2019,27,weekly,483
